file,xmin,ymin,xmax,ymax
000202.txt,0.49706999999999996,0.58691,0.052650999999999996,0.052650999999999996
000202.txt,0.48633000000000004,0.69043,0.052650999999999996,0.052650999999999996
000202.txt,0.49413999999999997,0.73438,0.052650999999999996,0.052650999999999996
000202.txt,0.52148,0.75293,0.052650999999999996,0.052650999999999996
000202.txt,0.57129,0.70801,0.052650999999999996,0.052650999999999996
000202.txt,0.55176,0.79688,0.052650999999999996,0.052650999999999996
000202.txt,0.59473,0.74219,0.052650999999999996,0.052650999999999996
000202.txt,0.6210899999999999,0.8652299999999999,0.052650999999999996,0.052650999999999996
000202.txt,0.6523399999999999,0.79688,0.052650999999999996,0.052650999999999996
000202.txt,0.63867,0.8281299999999999,0.052650999999999996,0.052650999999999996
000202.txt,0.6416,0.9658200000000001,0.052650999999999996,0.052650999999999996
000202.txt,0.72363,0.8281299999999999,0.052650999999999996,0.052650999999999996
000202.txt,0.74219,0.88281,0.052650999999999996,0.052650999999999996
000202.txt,0.7832,0.91699,0.052650999999999996,0.052650999999999996
000202.txt,0.81543,0.9804700000000001,0.052650999999999996,0.052650999999999996
000202.txt,0.24706999999999998,0.08203099999999999,0.052650999999999996,0.052650999999999996
000202.txt,0.36816,0.15234,0.052650999999999996,0.052650999999999996
000202.txt,0.34961,0.047852,0.052650999999999996,0.052650999999999996
000202.txt,0.41016,0.14453,0.052650999999999996,0.052650999999999996
000202.txt,0.47656000000000004,0.1377,0.052650999999999996,0.052650999999999996
000202.txt,0.41602,0.054688,0.052650999999999996,0.052650999999999996
000202.txt,0.51172,0.057616999999999995,0.052650999999999996,0.052650999999999996
000202.txt,0.54297,0.056641,0.052650999999999996,0.052650999999999996
000202.txt,0.60156,0.0625,0.052650999999999996,0.052650999999999996
000202.txt,0.56152,0.10547000000000001,0.052650999999999996,0.052650999999999996
000202.txt,0.5898399999999999,0.15039,0.052650999999999996,0.052650999999999996
000202.txt,0.65918,0.088867,0.052650999999999996,0.052650999999999996
000202.txt,0.81738,0.15039,0.052650999999999996,0.052650999999999996
000203.txt,0.06543,0.20801,0.052650999999999996,0.052650999999999996
000203.txt,0.17578,0.16992000000000002,0.052650999999999996,0.052650999999999996
000203.txt,0.21581999999999998,0.25098000000000004,0.052650999999999996,0.052650999999999996
000203.txt,0.15332,0.36133000000000004,0.052650999999999996,0.052650999999999996
000203.txt,0.20995999999999998,0.35938000000000003,0.052650999999999996,0.052650999999999996
000203.txt,0.29297,0.37598000000000004,0.052650999999999996,0.052650999999999996
000203.txt,0.33203,0.37305,0.052650999999999996,0.052650999999999996
000203.txt,0.2627,0.46875,0.052650999999999996,0.052650999999999996
000203.txt,0.33691,0.43848000000000004,0.052650999999999996,0.052650999999999996
000203.txt,0.36328,0.41895,0.052650999999999996,0.052650999999999996
000203.txt,0.35449,0.47266,0.052650999999999996,0.052650999999999996
000203.txt,0.33789,0.57031,0.052650999999999996,0.052650999999999996
000203.txt,0.39551,0.5752,0.052650999999999996,0.052650999999999996
000203.txt,0.40526999999999996,0.68262,0.052650999999999996,0.052650999999999996
000203.txt,0.46191000000000004,0.70703,0.052650999999999996,0.052650999999999996
000203.txt,0.54297,0.68066,0.052650999999999996,0.052650999999999996
000203.txt,0.51172,0.72949,0.052650999999999996,0.052650999999999996
000203.txt,0.5253899999999999,0.77832,0.052650999999999996,0.052650999999999996
000203.txt,0.55273,0.79492,0.052650999999999996,0.052650999999999996
000203.txt,0.6123,0.82129,0.052650999999999996,0.052650999999999996
000203.txt,0.65332,0.8418,0.052650999999999996,0.052650999999999996
000203.txt,0.70215,0.77637,0.052650999999999996,0.052650999999999996
000203.txt,0.7441399999999999,0.85156,0.052650999999999996,0.052650999999999996
000203.txt,0.79199,0.86719,0.052650999999999996,0.052650999999999996
000203.txt,0.85645,0.8476600000000001,0.052650999999999996,0.052650999999999996
000203.txt,0.90723,0.8476600000000001,0.052650999999999996,0.052650999999999996
000203.txt,0.8798799999999999,0.91504,0.052650999999999996,0.052650999999999996
000203.txt,0.91504,0.9082,0.052650999999999996,0.052650999999999996
000203.txt,0.65723,0.69922,0.052650999999999996,0.052650999999999996
000204.txt,0.37109000000000003,0.10352,0.052650999999999996,0.052650999999999996
000204.txt,0.41308999999999996,0.023438,0.052650999999999996,0.052650999999999996
000204.txt,0.44336000000000003,0.14941,0.052650999999999996,0.052650999999999996
000204.txt,0.45116999999999996,0.19530999999999998,0.052650999999999996,0.052650999999999996
000204.txt,0.36523,0.25488,0.052650999999999996,0.052650999999999996
000204.txt,0.4209,0.33398,0.052650999999999996,0.052650999999999996
000204.txt,0.34961,0.32227,0.052650999999999996,0.052650999999999996
000204.txt,0.34668000000000004,0.36133000000000004,0.052650999999999996,0.052650999999999996
000204.txt,0.34081999999999996,0.40039,0.052650999999999996,0.052650999999999996
000204.txt,0.38281,0.42383000000000004,0.052650999999999996,0.052650999999999996
000204.txt,0.3584,0.47948999999999997,0.052650999999999996,0.052650999999999996
000204.txt,0.36328,0.54785,0.052650999999999996,0.052650999999999996
000204.txt,0.38281,0.58691,0.052650999999999996,0.052650999999999996
000204.txt,0.37793000000000004,0.62402,0.052650999999999996,0.052650999999999996
000204.txt,0.43359,0.55078,0.052650999999999996,0.052650999999999996
000204.txt,0.41016,0.68262,0.052650999999999996,0.052650999999999996
000204.txt,0.39258000000000004,0.72949,0.052650999999999996,0.052650999999999996
000204.txt,0.44922,0.73047,0.052650999999999996,0.052650999999999996
000204.txt,0.46581999999999996,0.8066399999999999,0.052650999999999996,0.052650999999999996
000204.txt,0.5293,0.78809,0.052650999999999996,0.052650999999999996
000204.txt,0.58008,0.8252,0.052650999999999996,0.052650999999999996
000204.txt,0.61719,0.88281,0.052650999999999996,0.052650999999999996
000204.txt,0.57031,0.9111299999999999,0.052650999999999996,0.052650999999999996
000205.txt,0.8125,0.8691399999999999,0.052650999999999996,0.052650999999999996
000205.txt,0.8476600000000001,0.7832,0.052650999999999996,0.052650999999999996
000205.txt,0.7558600000000001,0.64453,0.052650999999999996,0.052650999999999996
000205.txt,0.6835899999999999,0.68555,0.052650999999999996,0.052650999999999996
000205.txt,0.6835899999999999,0.56934,0.052650999999999996,0.052650999999999996
000205.txt,0.64648,0.49413999999999997,0.052650999999999996,0.052650999999999996
000205.txt,0.59863,0.45313000000000003,0.052650999999999996,0.052650999999999996
000205.txt,0.48047,0.40723000000000004,0.052650999999999996,0.052650999999999996
000205.txt,0.47266,0.31055,0.052650999999999996,0.052650999999999996
000205.txt,0.40625,0.39063000000000003,0.052650999999999996,0.052650999999999996
000205.txt,0.4043,0.41698999999999997,0.052650999999999996,0.052650999999999996
000205.txt,0.375,0.38086,0.052650999999999996,0.052650999999999996
000205.txt,0.34473000000000004,0.33301,0.052650999999999996,0.052650999999999996
000205.txt,0.33594,0.27637,0.052650999999999996,0.052650999999999996
000205.txt,0.40137,0.2334,0.052650999999999996,0.052650999999999996
000205.txt,0.3457,0.16113,0.052650999999999996,0.052650999999999996
000205.txt,0.3291,0.18848,0.052650999999999996,0.052650999999999996
000205.txt,0.26953,0.18262,0.052650999999999996,0.052650999999999996
000205.txt,0.22754000000000002,0.06347699999999999,0.052650999999999996,0.052650999999999996
000205.txt,0.16992000000000002,0.032227,0.052650999999999996,0.052650999999999996
000205.txt,0.18555,0.09375,0.052650999999999996,0.052650999999999996
000205.txt,0.042969,0.055664,0.052650999999999996,0.052650999999999996
000206.txt,0.79201,0.53465,0.074263,0.13345
000206.txt,0.72039,0.58416,0.074263,0.13345
000206.txt,0.60882,0.58911,0.074263,0.13345
000206.txt,0.5647399999999999,0.62871,0.074263,0.13345
000206.txt,0.45316999999999996,0.4703,0.074263,0.13345
000206.txt,0.5785100000000001,0.40842,0.074263,0.13345
000206.txt,0.31543000000000004,0.64356,0.074263,0.13345
000207.txt,0.80176,0.78361,0.052650999999999996,0.11327000000000001
000207.txt,0.64453,0.73739,0.052650999999999996,0.11327000000000001
000207.txt,0.57324,0.62185,0.052650999999999996,0.11327000000000001
000207.txt,0.61035,0.51891,0.052650999999999996,0.11327000000000001
000207.txt,0.59375,0.57563,0.052650999999999996,0.11327000000000001
000207.txt,0.5058600000000001,0.58613,0.052650999999999996,0.11327000000000001
000207.txt,0.54395,0.34034000000000003,0.052650999999999996,0.11327000000000001
000207.txt,0.53125,0.2605,0.052650999999999996,0.11327000000000001
000207.txt,0.42188000000000003,0.59034,0.052650999999999996,0.11327000000000001
000207.txt,0.39941,0.5,0.052650999999999996,0.11327000000000001
000207.txt,0.24316,0.63655,0.052650999999999996,0.11327000000000001
000207.txt,0.22266,0.55042,0.052650999999999996,0.11327000000000001
000207.txt,0.16309,0.71218,0.052650999999999996,0.11327000000000001
000207.txt,0.064453,0.69748,0.052650999999999996,0.11327000000000001
000208.txt,0.6289100000000001,0.16797,0.052650999999999996,0.052650999999999996
000208.txt,0.63867,0.22655999999999998,0.052650999999999996,0.052650999999999996
000208.txt,0.59375,0.19922,0.052650999999999996,0.052650999999999996
000208.txt,0.5459,0.15234,0.052650999999999996,0.052650999999999996
000208.txt,0.53027,0.24023000000000003,0.052650999999999996,0.052650999999999996
000208.txt,0.50781,0.30566,0.052650999999999996,0.052650999999999996
000208.txt,0.51172,0.36426,0.052650999999999996,0.052650999999999996
000208.txt,0.48438000000000003,0.35645,0.052650999999999996,0.052650999999999996
000208.txt,0.5293,0.41113,0.052650999999999996,0.052650999999999996
000208.txt,0.5,0.50781,0.052650999999999996,0.052650999999999996
000208.txt,0.45313000000000003,0.52832,0.052650999999999996,0.052650999999999996
000208.txt,0.41797,0.55371,0.052650999999999996,0.052650999999999996
000208.txt,0.45801000000000003,0.66113,0.052650999999999996,0.052650999999999996
000208.txt,0.34961,0.61719,0.052650999999999996,0.052650999999999996
000208.txt,0.37206999999999996,0.68848,0.052650999999999996,0.052650999999999996
000208.txt,0.35645,0.75488,0.052650999999999996,0.052650999999999996
000208.txt,0.34961,0.7851600000000001,0.052650999999999996,0.052650999999999996
000208.txt,0.29199,0.65332,0.052650999999999996,0.052650999999999996
000208.txt,0.27344,0.71387,0.052650999999999996,0.052650999999999996
000208.txt,0.28809,0.8085899999999999,0.052650999999999996,0.052650999999999996
000208.txt,0.28418000000000004,0.9209,0.052650999999999996,0.052650999999999996
000208.txt,0.25586,0.95215,0.052650999999999996,0.052650999999999996
000208.txt,0.49901999999999996,0.42968999999999996,0.052650999999999996,0.052650999999999996
000209.txt,0.27831999999999996,0.019531,0.052650999999999996,0.052650999999999996
000209.txt,0.29785,0.091797,0.052650999999999996,0.052650999999999996
000209.txt,0.25977,0.09082,0.052650999999999996,0.052650999999999996
000209.txt,0.27637,0.15625,0.052650999999999996,0.052650999999999996
000209.txt,0.35547,0.14257999999999998,0.052650999999999996,0.052650999999999996
000209.txt,0.29199,0.20703000000000002,0.052650999999999996,0.052650999999999996
000209.txt,0.32422,0.27831999999999996,0.052650999999999996,0.052650999999999996
000209.txt,0.35352,0.30176,0.052650999999999996,0.052650999999999996
000209.txt,0.39551,0.25488,0.052650999999999996,0.052650999999999996
000209.txt,0.44043000000000004,0.23145,0.052650999999999996,0.052650999999999996
000209.txt,0.38866999999999996,0.34765999999999997,0.052650999999999996,0.052650999999999996
000209.txt,0.42188000000000003,0.42578,0.052650999999999996,0.052650999999999996
000209.txt,0.44531000000000004,0.43359,0.052650999999999996,0.052650999999999996
000209.txt,0.5039100000000001,0.3877,0.052650999999999996,0.052650999999999996
000209.txt,0.55566,0.44922,0.052650999999999996,0.052650999999999996
000209.txt,0.54395,0.5039100000000001,0.052650999999999996,0.052650999999999996
000209.txt,0.49609,0.5351600000000001,0.052650999999999996,0.052650999999999996
000209.txt,0.57031,0.57031,0.052650999999999996,0.052650999999999996
000209.txt,0.55078,0.6503899999999999,0.052650999999999996,0.052650999999999996
000209.txt,0.67578,0.68457,0.052650999999999996,0.052650999999999996
000209.txt,0.6601600000000001,0.71973,0.052650999999999996,0.052650999999999996
000209.txt,0.70508,0.7998,0.052650999999999996,0.052650999999999996
000209.txt,0.73926,0.86816,0.052650999999999996,0.052650999999999996
000209.txt,0.66699,0.89844,0.052650999999999996,0.052650999999999996
000209.txt,0.72852,0.9648399999999999,0.052650999999999996,0.052650999999999996
000210.txt,0.42938999999999994,0.45519,0.10289000000000001,0.12716
000210.txt,0.5,0.60377,0.10289000000000001,0.12716
000210.txt,0.3187,0.74764,0.10289000000000001,0.12716
000211.txt,0.59375,0.10742,0.052650999999999996,0.052650999999999996
000211.txt,0.66602,0.14648,0.052650999999999996,0.052650999999999996
000211.txt,0.56738,0.16016,0.052650999999999996,0.052650999999999996
000211.txt,0.53027,0.1377,0.052650999999999996,0.052650999999999996
000211.txt,0.53125,0.2207,0.052650999999999996,0.052650999999999996
000211.txt,0.50781,0.34276999999999996,0.052650999999999996,0.052650999999999996
000211.txt,0.53809,0.39063000000000003,0.052650999999999996,0.052650999999999996
000211.txt,0.5625,0.42676000000000003,0.052650999999999996,0.052650999999999996
000211.txt,0.54297,0.44922,0.052650999999999996,0.052650999999999996
000211.txt,0.45605,0.36523,0.052650999999999996,0.052650999999999996
000211.txt,0.44043000000000004,0.4082,0.052650999999999996,0.052650999999999996
000211.txt,0.51953,0.48047,0.052650999999999996,0.052650999999999996
000211.txt,0.51465,0.58203,0.052650999999999996,0.052650999999999996
000211.txt,0.46387,0.66895,0.052650999999999996,0.052650999999999996
000211.txt,0.41211000000000003,0.73438,0.052650999999999996,0.052650999999999996
000211.txt,0.36621,0.6835899999999999,0.052650999999999996,0.052650999999999996
000211.txt,0.36523,0.60254,0.052650999999999996,0.052650999999999996
000211.txt,0.31348000000000004,0.75781,0.052650999999999996,0.052650999999999996
000211.txt,0.30762,0.80957,0.052650999999999996,0.052650999999999996
000211.txt,0.38281,0.85156,0.052650999999999996,0.052650999999999996
000211.txt,0.33691,0.9345700000000001,0.052650999999999996,0.052650999999999996
000211.txt,0.24706999999999998,0.9316399999999999,0.052650999999999996,0.052650999999999996
000212.txt,0.7234,0.52852,0.095593,0.1025
000212.txt,0.62411,0.42776000000000003,0.095593,0.1025
000212.txt,0.5975199999999999,0.34601,0.095593,0.1025
000212.txt,0.5088699999999999,0.29086999999999996,0.095593,0.1025
000212.txt,0.4805,0.49049,0.095593,0.1025
000212.txt,0.2234,0.5038,0.095593,0.1025
000212.txt,0.21809,0.41825,0.095593,0.1025
000212.txt,0.17376,0.25285,0.095593,0.1025
000212.txt,0.15603,0.18631,0.095593,0.1025
000213.txt,0.29785,0.57422,0.052650999999999996,0.052650999999999996
000213.txt,0.36328,0.5273399999999999,0.052650999999999996,0.052650999999999996
000213.txt,0.5,0.625,0.052650999999999996,0.052650999999999996
000213.txt,0.51953,0.57813,0.052650999999999996,0.052650999999999996
000213.txt,0.6523399999999999,0.54395,0.052650999999999996,0.052650999999999996
000213.txt,0.67383,0.60938,0.052650999999999996,0.052650999999999996
000213.txt,0.73438,0.59473,0.052650999999999996,0.052650999999999996
000213.txt,0.76367,0.56934,0.052650999999999996,0.052650999999999996
000214.txt,0.81445,0.20117000000000002,0.052650999999999996,0.078593
000214.txt,0.6914100000000001,0.27988,0.052650999999999996,0.078593
000214.txt,0.77344,0.35714,0.052650999999999996,0.078593
000214.txt,0.69824,0.3688,0.052650999999999996,0.078593
000214.txt,0.7627,0.4519,0.052650999999999996,0.078593
000214.txt,0.73145,0.42857,0.052650999999999996,0.078593
000214.txt,0.7460899999999999,0.48833999999999994,0.052650999999999996,0.078593
000214.txt,0.71094,0.51166,0.052650999999999996,0.078593
000214.txt,0.6582,0.41108,0.052650999999999996,0.078593
000214.txt,0.6748,0.46939,0.052650999999999996,0.078593
000214.txt,0.62305,0.5262399999999999,0.052650999999999996,0.078593
000214.txt,0.56152,0.44461000000000006,0.052650999999999996,0.078593
000214.txt,0.49805,0.46647,0.052650999999999996,0.078593
000214.txt,0.54004,0.58455,0.052650999999999996,0.078593
000214.txt,0.41698999999999997,0.54227,0.052650999999999996,0.078593
000214.txt,0.37598000000000004,0.5379,0.052650999999999996,0.078593
000214.txt,0.30371,0.59621,0.052650999999999996,0.078593
000214.txt,0.36816,0.70262,0.052650999999999996,0.078593
000214.txt,0.31836,0.71429,0.052650999999999996,0.078593
000214.txt,0.25781,0.77405,0.052650999999999996,0.078593
000214.txt,0.19629000000000002,0.83673,0.052650999999999996,0.078593
000214.txt,0.18555,0.72449,0.052650999999999996,0.078593
000214.txt,0.15723,0.8309,0.052650999999999996,0.078593
000214.txt,0.12207,0.86735,0.052650999999999996,0.078593
000214.txt,0.07421900000000001,0.89213,0.052650999999999996,0.078593
000214.txt,0.055664,0.9737600000000001,0.052650999999999996,0.078593
000215.txt,0.46563000000000004,0.29152,0.16848,0.095256
000215.txt,0.73125,0.32332,0.16848,0.095256
000215.txt,0.72188,0.4629,0.16848,0.095256
000215.txt,0.36562,0.5653699999999999,0.16848,0.095256
000215.txt,0.30938000000000004,0.77032,0.16848,0.095256
000215.txt,0.50938,0.87279,0.16848,0.095256
000216.txt,0.16285,0.41895,0.068594,0.052650999999999996
000216.txt,0.12087,0.4375,0.068594,0.052650999999999996
000216.txt,0.050891000000000006,0.51953,0.068594,0.052650999999999996
000216.txt,0.09542,0.5351600000000001,0.068594,0.052650999999999996
000216.txt,0.17048,0.54395,0.068594,0.052650999999999996
000216.txt,0.2659,0.52832,0.068594,0.052650999999999996
000216.txt,0.30534,0.5039100000000001,0.068594,0.052650999999999996
000216.txt,0.35241999999999996,0.5976600000000001,0.068594,0.052650999999999996
000216.txt,0.3117,0.78027,0.068594,0.052650999999999996
000216.txt,0.36386999999999997,0.78418,0.068594,0.052650999999999996
000216.txt,0.49618,0.73047,0.068594,0.052650999999999996
000216.txt,0.5687,0.77148,0.068594,0.052650999999999996
000216.txt,0.44783999999999996,0.88281,0.068594,0.052650999999999996
000216.txt,0.49618,0.9101600000000001,0.068594,0.052650999999999996
000216.txt,0.55089,0.9023399999999999,0.068594,0.052650999999999996
000216.txt,0.62087,0.8789100000000001,0.068594,0.052650999999999996
000216.txt,0.64377,0.9824200000000001,0.068594,0.052650999999999996
000216.txt,0.7277399999999999,0.9248,0.068594,0.052650999999999996
000217.txt,0.9069299999999999,0.65779,0.1167,0.1025
000217.txt,0.75108,0.57414,0.1167,0.1025
000217.txt,0.5735899999999999,0.47718999999999995,0.1167,0.1025
000217.txt,0.54762,0.59696,0.1167,0.1025
000217.txt,0.46103999999999995,0.5152100000000001,0.1167,0.1025
000217.txt,0.43723,0.6597,0.1167,0.1025
000217.txt,0.28788,0.59696,0.1167,0.1025
000217.txt,0.2619,0.45247,0.1167,0.1025
000217.txt,0.15367999999999998,0.34791,0.1167,0.1025
000217.txt,0.11472,0.28517,0.1167,0.1025
000217.txt,0.16667,0.47529,0.1167,0.1025
000217.txt,0.6883100000000001,0.65779,0.1167,0.1025
000218.txt,0.80176,0.24219000000000002,0.052650999999999996,0.052650999999999996
000218.txt,0.8164100000000001,0.36328,0.052650999999999996,0.052650999999999996
000218.txt,0.74023,0.38281,0.052650999999999996,0.052650999999999996
000218.txt,0.72852,0.41503999999999996,0.052650999999999996,0.052650999999999996
000218.txt,0.75684,0.44823999999999997,0.052650999999999996,0.052650999999999996
000218.txt,0.8466799999999999,0.4375,0.052650999999999996,0.052650999999999996
000218.txt,0.85156,0.47948999999999997,0.052650999999999996,0.052650999999999996
000218.txt,0.85645,0.53906,0.052650999999999996,0.052650999999999996
000218.txt,0.74023,0.54297,0.052650999999999996,0.052650999999999996
000218.txt,0.85645,0.70313,0.052650999999999996,0.052650999999999996
000218.txt,0.80273,0.67773,0.052650999999999996,0.052650999999999996
000218.txt,0.79688,0.75,0.052650999999999996,0.052650999999999996
000218.txt,0.79395,0.80176,0.052650999999999996,0.052650999999999996
000218.txt,0.7168,0.94824,0.052650999999999996,0.052650999999999996
000218.txt,0.9502,0.086914,0.052650999999999996,0.052650999999999996
000218.txt,0.8584,0.09765599999999999,0.052650999999999996,0.052650999999999996
000218.txt,0.80469,0.12109,0.052650999999999996,0.052650999999999996
000218.txt,0.81445,0.18359,0.052650999999999996,0.052650999999999996
000218.txt,0.76367,0.22655999999999998,0.052650999999999996,0.052650999999999996
000218.txt,0.74707,0.14941,0.052650999999999996,0.052650999999999996
000218.txt,0.6875,0.27831999999999996,0.052650999999999996,0.052650999999999996
000218.txt,0.63379,0.19530999999999998,0.052650999999999996,0.052650999999999996
000218.txt,0.5664100000000001,0.33887,0.052650999999999996,0.052650999999999996
000218.txt,0.5127,0.27051,0.052650999999999996,0.052650999999999996
000218.txt,0.43848000000000004,0.29297,0.052650999999999996,0.052650999999999996
000218.txt,0.44628999999999996,0.40331999999999996,0.052650999999999996,0.052650999999999996
000218.txt,0.35352,0.31738,0.052650999999999996,0.052650999999999996
000218.txt,0.33203,0.3916,0.052650999999999996,0.052650999999999996
000218.txt,0.26953,0.36035,0.052650999999999996,0.052650999999999996
000218.txt,0.22266,0.37598000000000004,0.052650999999999996,0.052650999999999996
000218.txt,0.17676,0.35156,0.052650999999999996,0.052650999999999996
000218.txt,0.1875,0.44922,0.052650999999999996,0.052650999999999996
000218.txt,0.13280999999999998,0.41113,0.052650999999999996,0.052650999999999996
000218.txt,0.35938000000000003,0.36719,0.052650999999999996,0.052650999999999996
000218.txt,0.7226600000000001,0.22655999999999998,0.052650999999999996,0.052650999999999996
000218.txt,0.71094,0.14844000000000002,0.052650999999999996,0.052650999999999996
000219.txt,0.70508,0.11719,0.052650999999999996,0.052650999999999996
000219.txt,0.65625,0.12891,0.052650999999999996,0.052650999999999996
000219.txt,0.62695,0.18359,0.052650999999999996,0.052650999999999996
000219.txt,0.46776999999999996,0.18359,0.052650999999999996,0.052650999999999996
000219.txt,0.55176,0.28125,0.052650999999999996,0.052650999999999996
000219.txt,0.51563,0.34473000000000004,0.052650999999999996,0.052650999999999996
000219.txt,0.48047,0.38672,0.052650999999999996,0.052650999999999996
000219.txt,0.36816,0.47656000000000004,0.052650999999999996,0.052650999999999996
000219.txt,0.3418,0.53125,0.052650999999999996,0.052650999999999996
000219.txt,0.30859000000000003,0.59375,0.052650999999999996,0.052650999999999996
000219.txt,0.24511999999999998,0.63281,0.052650999999999996,0.052650999999999996
000219.txt,0.24219000000000002,0.71875,0.052650999999999996,0.052650999999999996
000219.txt,0.28026999999999996,0.7128899999999999,0.052650999999999996,0.052650999999999996
000219.txt,0.30956999999999996,0.71191,0.052650999999999996,0.052650999999999996
000219.txt,0.33691,0.80469,0.052650999999999996,0.052650999999999996
000219.txt,0.22559,0.8466799999999999,0.052650999999999996,0.052650999999999996
000219.txt,0.24805,0.90625,0.052650999999999996,0.052650999999999996
000219.txt,0.23633,0.8710899999999999,0.052650999999999996,0.052650999999999996
000219.txt,0.34081999999999996,0.96875,0.052650999999999996,0.052650999999999996
000219.txt,0.2998,0.43848000000000004,0.052650999999999996,0.052650999999999996
000219.txt,0.32129,0.38965,0.052650999999999996,0.052650999999999996
000220.txt,0.73633,0.5351600000000001,0.052650999999999996,0.052650999999999996
000220.txt,0.66406,0.53906,0.052650999999999996,0.052650999999999996
000220.txt,0.61523,0.5351600000000001,0.052650999999999996,0.052650999999999996
000220.txt,0.57422,0.49023,0.052650999999999996,0.052650999999999996
000220.txt,0.58105,0.43359,0.052650999999999996,0.052650999999999996
000220.txt,0.73535,0.46875,0.052650999999999996,0.052650999999999996
000220.txt,0.68066,0.48145,0.052650999999999996,0.052650999999999996
000220.txt,0.68066,0.42578,0.052650999999999996,0.052650999999999996
000220.txt,0.63672,0.41503999999999996,0.052650999999999996,0.052650999999999996
000220.txt,0.65723,0.36719,0.052650999999999996,0.052650999999999996
000220.txt,0.58203,0.33105,0.052650999999999996,0.052650999999999996
000220.txt,0.55957,0.27246,0.052650999999999996,0.052650999999999996
000220.txt,0.54883,0.2041,0.052650999999999996,0.052650999999999996
000220.txt,0.5976600000000001,0.18457,0.052650999999999996,0.052650999999999996
000220.txt,0.66113,0.22461,0.052650999999999996,0.052650999999999996
000220.txt,0.66504,0.29102,0.052650999999999996,0.052650999999999996
000220.txt,0.86426,0.79883,0.052650999999999996,0.052650999999999996
000220.txt,0.83301,0.75098,0.052650999999999996,0.052650999999999996
000220.txt,0.8183600000000001,0.78809,0.052650999999999996,0.052650999999999996
000220.txt,0.75781,0.80273,0.052650999999999996,0.052650999999999996
000220.txt,0.6875,0.80371,0.052650999999999996,0.052650999999999996
000220.txt,0.67773,0.74707,0.052650999999999996,0.052650999999999996
000220.txt,0.62793,0.83594,0.052650999999999996,0.052650999999999996
000220.txt,0.5918,0.7793,0.052650999999999996,0.052650999999999996
000220.txt,0.56738,0.8339799999999999,0.052650999999999996,0.052650999999999996
000220.txt,0.54004,0.7666,0.052650999999999996,0.052650999999999996
000220.txt,0.52051,0.84277,0.052650999999999996,0.052650999999999996
000220.txt,0.48145,0.84375,0.052650999999999996,0.052650999999999996
000220.txt,0.4502,0.8496100000000001,0.052650999999999996,0.052650999999999996
000220.txt,0.41991999999999996,0.85449,0.052650999999999996,0.052650999999999996
000220.txt,0.42383000000000004,0.75,0.052650999999999996,0.052650999999999996
000220.txt,0.37401999999999996,0.7666,0.052650999999999996,0.052650999999999996
000220.txt,0.35547,0.8623,0.052650999999999996,0.052650999999999996
000220.txt,0.32227,0.8789100000000001,0.052650999999999996,0.052650999999999996
000220.txt,0.30176,0.79785,0.052650999999999996,0.052650999999999996
000220.txt,0.25488,0.76465,0.052650999999999996,0.052650999999999996
000220.txt,0.25488,0.81348,0.052650999999999996,0.052650999999999996
000221.txt,0.8252,0.60059,0.052650999999999996,0.052650999999999996
000221.txt,0.76367,0.53906,0.052650999999999996,0.052650999999999996
000221.txt,0.62012,0.50098,0.052650999999999996,0.052650999999999996
000221.txt,0.57813,0.5058600000000001,0.052650999999999996,0.052650999999999996
000221.txt,0.63379,0.57813,0.052650999999999996,0.052650999999999996
000221.txt,0.44922,0.60742,0.052650999999999996,0.052650999999999996
000221.txt,0.46875,0.49316000000000004,0.052650999999999996,0.052650999999999996
000221.txt,0.43651999999999996,0.5127,0.052650999999999996,0.052650999999999996
000221.txt,0.39941,0.58008,0.052650999999999996,0.052650999999999996
000221.txt,0.35645,0.5791,0.052650999999999996,0.052650999999999996
000221.txt,0.31836,0.54688,0.052650999999999996,0.052650999999999996
000221.txt,0.30371,0.5791,0.052650999999999996,0.052650999999999996
000221.txt,0.1875,0.58203,0.052650999999999996,0.052650999999999996
000221.txt,0.12891,0.49512,0.052650999999999996,0.052650999999999996
000221.txt,0.09472699999999999,0.51172,0.052650999999999996,0.052650999999999996
000221.txt,0.071289,0.59082,0.052650999999999996,0.052650999999999996
000221.txt,0.032227,0.58691,0.052650999999999996,0.052650999999999996
000222.txt,0.78125,0.85156,0.052650999999999996,0.052650999999999996
000222.txt,0.79785,0.76758,0.052650999999999996,0.052650999999999996
000222.txt,0.85059,0.50195,0.052650999999999996,0.052650999999999996
000222.txt,0.8925799999999999,0.49316000000000004,0.052650999999999996,0.052650999999999996
000222.txt,0.75195,0.72949,0.052650999999999996,0.052650999999999996
000222.txt,0.70703,0.61719,0.052650999999999996,0.052650999999999996
000222.txt,0.6377,0.62305,0.052650999999999996,0.052650999999999996
000222.txt,0.62598,0.56738,0.052650999999999996,0.052650999999999996
000222.txt,0.56055,0.625,0.052650999999999996,0.052650999999999996
000222.txt,0.50488,0.60547,0.052650999999999996,0.052650999999999996
000222.txt,0.48145,0.53906,0.052650999999999996,0.052650999999999996
000222.txt,0.47656000000000004,0.47656000000000004,0.052650999999999996,0.052650999999999996
000222.txt,0.45116999999999996,0.39941,0.052650999999999996,0.052650999999999996
000222.txt,0.33789,0.31348000000000004,0.052650999999999996,0.052650999999999996
000222.txt,0.29395,0.27831999999999996,0.052650999999999996,0.052650999999999996
